Year,FSM,VR1 Band,VR Band of Student,Ethnic group of student,School denomination,Exam Score
2,57,23,3,5,2,22
2,57,23,3,1,2,30
2,57,23,2,5,2,28
2,57,23,3,10,2,27
2,57,23,3,5,2,31
2,57,23,1,1,2,4
2,57,23,2,1,2,36
2,57,23,1,1,2,9
2,57,23,2,1,2,3
2,57,23,1,8,2,11
2,57,23,3,11,2,9
2,57,23,2,1,2,42
2,57,23,3,1,2,25
2,57,23,3,1,2,18
2,57,23,2,1,2,19
2,57,23,1,8,2,8
2,57,23,3,4,2,12
2,57,23,3,5,2,18
2,57,23,3,4,2,40
2,57,23,2,5,2,56
2,57,23,2,1,2,40
2,57,23,3,5,2,2
2,57,23,1,10,2,11
3,57,16,3,1,2,11
3,57,16,3,1,2,18
3,57,16,2,1,2,45
3,57,16,3,5,2,30
3,57,16,1,1,2,7
3,57,16,3,1,2,17
3,57,16,3,5,2,12
3,57,16,2,5,2,39
3,57,16,1,1,2,15
3,57,16,2,1,2,40
3,57,16,3,1,2,22
3,57,16,3,5,2,12
3,57,16,3,1,2,23
3,57,16,1,4,2,17
3,57,16,3,1,2,34
3,57,16,3,1,2,8
3,57,16,3,1,2,23
3,57,16,1,1,2,12
3,57,16,2,1,2,49
3,57,16,2,5,2,39
3,57,16,3,1,2,14
3,57,16,3,5,2,30
3,57,16,3,6,2,8
3,57,16,2,1,2,22
3,57,16,3,1,2,15
3,57,16,3,1,2,28
3,57,16,2,1,2,34
3,57,16,3,1,2,32
3,57,16,1,1,2,2
3,57,16,1,1,2,4
3,57,16,1,1,2,1
3,57,16,1,1,2,11
3,57,16,3,1,2,23
3,57,16,1,1,2,14
3,57,16,1,1,2,12
3,57,16,2,1,2,29
3,57,16,1,1,2,16
3,57,16,1,10,2,23
3,57,16,1,1,2,7
3,57,16,2,1,2,10
3,57,16,2,1,2,27
3,57,16,1,1,2,4
3,57,16,1,1,2,9
3,57,16,1,4,2,17
3,57,16,1,1,2,1
3,57,16,3,1,2,11
3,57,16,3,1,2,23
3,57,16,1,1,2,18
3,57,16,3,1,2,6
3,57,16,2,1,2,18
3,57,16,3,1,2,20
3,57,16,2,1,2,34
3,57,16,3,1,2,17
3,57,16,3,4,2,16
3,57,16,3,1,2,27
3,57,16,3,1,2,26
3,57,16,3,1,2,10
3,57,16,3,1,2,30
3,57,16,1,5,2,5
3,57,16,1,1,2,15
3,57,16,3,1,2,16
1,19,24,3,1,1,3
1,19,24,3,5,1,17
1,19,24,2,5,1,23
1,19,24,2,1,1,53
1,19,24,1,7,1,18
1,19,24,3,1,1,23
1,19,24,2,1,1,26
1,19,24,2,5,1,31
1,19,24,2,1,1,14
1,19,24,3,2,1,26
1,19,24,3,1,1,26
1,19,24,3,11,1,3
1,19,24,3,11,1,21
1,19,24,3,1,1,22
1,19,24,2,1,1,24
1,19,24,3,1,1,15
1,19,24,3,7,1,30
1,19,24,1,1,1,13
1,19,24,3,5,1,26
1,19,24,2,7,1,35
1,19,24,3,1,1,30
1,19,24,2,1,1,20
1,19,24,2,1,1,28
1,19,24,2,8,1,46
1,19,24,3,1,1,22
1,19,24,1,1,1,19
1,19,24,2,8,1,22
1,19,24,1,9,1,19
1,19,24,3,1,1,27
1,19,24,3,1,1,14
1,19,24,3,7,1,24
1,19,24,3,7,1,24
1,19,24,3,7,1,18
1,19,24,2,1,1,33
1,19,24,3,1,1,19
1,19,24,3,5,1,14
1,19,24,3,5,1,27
1,19,24,3,5,1,21
1,19,24,1,1,1,11
1,19,24,3,7,1,46
1,19,24,3,1,1,22
1,19,24,2,5,1,33
1,19,24,1,5,1,11
1,19,24,1,1,1,18
1,19,24,3,1,1,52
1,19,24,2,1,1,40
1,19,24,1,7,1,31
1,19,24,3,2,1,31
1,19,24,3,5,1,25
1,19,24,1,1,1,28
1,19,24,1,7,1,23
1,19,24,1,8,1,19
1,19,24,3,1,1,17
1,19,24,3,1,1,9
1,19,24,1,5,1,6
1,19,24,1,7,1,24
1,19,24,2,1,1,35
1,19,24,3,5,1,14
1,19,24,2,1,1,30
1,19,24,1,1,1,7
1,19,24,3,1,1,13
1,19,24,3,5,1,18
1,19,24,3,7,1,42
1,19,24,3,5,1,15
1,19,24,3,8,1,22
1,19,24,3,1,1,34
1,19,24,3,1,1,9
1,19,24,1,1,1,2
1,19,24,3,8,1,12
1,19,24,3,1,1,16
1,19,24,3,8,1,24
1,19,24,2,1,1,34
1,19,24,2,8,1,27
1,19,24,3,5,1,4
1,19,24,1,1,1,13
1,19,24,2,1,1,31
1,19,24,1,8,1,10
1,19,24,3,5,1,17
1,19,24,3,1,1,22
1,19,24,3,1,1,38
1,19,24,2,1,1,18
1,19,24,1,5,1,18
1,19,24,3,7,1,18
1,19,24,2,1,1,21
1,19,24,2,4,1,34
1,19,24,1,1,1,27
1,19,24,3,1,1,27
1,19,24,1,8,1,12
1,19,24,2,1,1,40
1,19,24,1,1,1,29
1,19,24,1,6,1,26
1,19,24,1,1,1,10
1,19,24,3,1,1,42
1,19,24,2,8,1,14
1,19,24,3,1,1,17
1,19,24,3,1,1,16
1,19,24,3,1,1,19
1,19,24,2,1,1,46
1,19,24,2,1,1,12
1,19,24,3,1,1,23
1,19,24,2,1,1,35
1,19,24,1,5,1,25
1,19,24,1,8,1,30
1,36,19,3,1,1,16
1,36,19,1,1,1,11
1,36,19,3,1,1,20
1,36,19,2,1,1,27
1,36,19,2,2,1,31
1,36,19,3,1,1,14
1,36,19,2,1,1,20
1,36,19,1,10,1,3
1,36,19,1,5,1,5
1,36,19,1,5,1,8
1,36,19,2,1,1,26
1,36,19,3,7,1,32
1,36,19,2,1,1,20
1,36,19,1,5,1,10
1,36,19,3,1,1,17
1,36,19,1,1,1,3
1,36,19,3,1,1,17
1,36,19,3,1,1,5
1,36,19,2,1,1,33
1,36,19,3,1,1,10
1,36,19,3,1,1,36
1,36,19,3,5,1,6
1,36,19,3,5,1,15
1,36,19,2,1,1,37
1,36,19,3,1,1,10
1,36,19,2,5,1,20
1,36,19,3,1,1,14
1,36,19,1,2,1,13
1,36,19,2,1,1,30
1,36,19,3,1,1,2
1,36,19,2,7,1,24
1,36,19,1,5,1,18
1,36,19,3,1,1,20
1,36,19,3,1,1,11
1,36,19,3,7,1,9
1,36,19,3,5,1,21
1,36,19,3,1,1,21
1,36,19,1,1,1,6
1,36,19,3,1,1,25
1,36,19,3,9,1,15
1,36,19,3,1,1,11
1,36,19,1,1,1,4
1,36,19,3,1,1,14
1,36,19,3,5,1,8
1,36,19,2,1,1,33
1,36,19,2,11,1,15
1,36,19,2,1,1,4
1,36,19,3,11,1,47
1,36,19,3,1,1,21
1,36,19,2,1,1,47
1,36,19,3,5,1,11
1,36,19,3,1,1,22
1,36,19,2,1,1,35
1,36,19,3,1,1,12
2,39,16,3,8,1,18
2,39,16,3,1,1,31
2,39,16,3,5,1,12
2,39,16,3,1,1,15
2,39,16,3,1,1,24
2,39,16,3,1,1,15
2,39,16,3,1,1,13
2,39,16,1,1,1,9
2,39,16,1,1,1,1
2,39,16,2,7,1,12
2,39,16,3,1,1,5
2,39,16,3,1,1,3
2,39,16,3,1,1,9
2,39,16,3,1,1,32
2,39,16,1,5,1,8
2,39,16,1,11,1,1
2,39,16,3,1,1,6
2,39,16,1,10,1,8
2,39,16,3,1,1,6
2,39,16,1,1,1,3
2,39,16,3,3,1,9
2,39,16,3,1,1,15
2,39,16,1,8,1,2
2,39,16,2,10,1,40
2,39,16,3,1,1,16
2,39,16,3,1,1,11
2,39,16,2,1,1,45
2,39,16,2,1,1,3
2,39,16,2,7,1,41
2,39,16,3,5,1,12
2,39,16,1,1,1,1
2,39,16,3,1,1,21
2,39,16,3,5,1,17
2,39,16,1,5,1,1
2,39,16,2,1,1,24
2,39,16,3,1,1,16
2,39,16,2,7,1,20
2,39,16,1,1,1,1
2,39,16,3,1,1,30
2,39,16,1,5,1,6
2,39,16,3,1,1,35
2,39,16,3,1,1,13
2,39,16,1,5,1,9
2,39,16,3,8,1,14
2,39,16,1,1,1,11
2,39,16,3,1,1,17
2,39,16,3,1,1,14
2,39,16,3,1,1,13
2,39,16,1,5,1,3
2,39,16,1,1,1,7
2,39,16,1,5,1,9
2,39,16,2,1,1,20
2,39,16,3,1,1,14
2,39,16,2,1,1,48
2,39,16,3,1,1,18
3,39,21,1,6,1,22
3,39,21,2,1,1,40
3,39,21,3,8,1,17
3,39,21,2,1,1,38
3,39,21,3,5,1,53
3,39,21,3,5,1,10
3,39,21,1,1,1,7
3,39,21,2,1,1,15
3,39,21,3,5,1,27
3,39,21,2,11,1,29
3,39,21,3,1,1,26
3,39,21,1,1,1,8
3,39,21,1,10,1,34
3,39,21,3,1,1,22
3,39,21,2,1,1,33
3,39,21,3,5,1,11
3,39,21,3,1,1,10
3,39,21,1,5,1,9
3,39,21,3,1,1,30
3,39,21,1,1,1,18
3,39,21,3,1,1,9
3,39,21,1,8,1,3
3,39,21,1,5,1,2
3,39,21,1,10,1,45
3,39,21,3,1,1,40
3,39,21,2,1,1,42
3,39,21,3,1,1,8
3,39,21,3,1,1,1
3,39,21,3,10,1,19
3,39,21,3,9,1,14
3,39,21,3,1,1,16
3,39,21,3,1,1,5
3,39,21,3,1,1,19
3,39,21,3,1,1,31
3,39,21,2,1,1,23
3,39,21,3,1,1,12
3,39,21,3,1,1,18
3,39,21,3,10,1,15
3,39,21,3,5,1,25
3,39,21,3,1,1,26
3,39,21,3,1,1,31
3,39,21,3,10,1,38
3,39,21,3,1,1,11
3,39,21,1,1,1,6
3,39,21,1,5,1,15
3,39,21,1,5,1,4
3,39,21,2,2,1,4
3,39,21,2,1,1,47
3,39,21,2,1,1,54
3,39,21,2,1,1,48
3,39,21,3,1,1,14
3,39,21,1,1,1,8
3,39,21,2,1,1,47
3,39,21,3,1,1,24
3,39,21,2,1,1,28
3,39,21,1,1,1,9
3,29,25,3,1,1,11
3,29,25,3,1,1,17
3,29,25,3,1,1,10
3,29,25,2,1,1,29
3,29,25,3,1,1,7
3,29,25,3,1,1,12
3,29,25,2,1,1,21
3,29,25,3,1,1,10
3,29,25,2,1,1,21
3,29,25,1,1,1,4
3,29,25,2,1,1,24
3,29,25,2,1,1,38
3,29,25,3,1,1,32
3,29,25,3,1,1,3
3,29,25,1,1,1,2
3,29,25,3,1,1,15
3,29,25,3,1,1,9
3,29,25,3,1,1,15
3,29,25,3,1,1,31
3,29,25,3,1,1,17
3,29,25,2,1,1,26
3,29,25,3,1,1,5
3,29,25,3,5,1,24
3,29,25,2,1,1,18
3,29,25,3,1,1,10
3,29,25,3,1,1,19
3,29,25,1,1,1,3
3,29,25,1,1,1,9
3,29,25,2,1,1,31
3,29,25,3,1,1,24
3,29,25,2,1,1,4
3,29,25,3,1,1,28
3,29,25,3,1,1,12
3,29,25,1,1,1,16
3,29,25,2,1,1,31
3,29,25,3,1,1,22
3,29,25,2,1,1,16
3,29,25,1,1,1,3
3,29,25,3,1,1,32
3,29,25,3,5,1,40
3,29,25,2,5,1,38
3,29,25,2,1,1,32
3,29,25,3,1,1,11
3,29,25,2,1,1,7
3,29,25,2,1,1,29
3,29,25,2,1,1,19
3,29,25,3,1,1,1
3,29,25,3,1,1,22
3,29,25,3,1,1,23
3,29,25,3,1,1,23
3,29,25,2,1,1,25
3,29,25,3,11,1,22
3,29,25,3,1,1,13
3,29,25,3,1,1,5
3,29,25,2,1,1,23
3,29,25,2,1,1,37
3,29,25,3,1,1,13
3,29,25,1,1,1,4
3,29,25,3,1,1,8
3,29,25,3,1,1,8
3,29,25,3,1,1,20
3,29,25,3,5,1,37
3,29,25,3,1,1,17
3,29,25,3,1,1,23
3,29,25,2,1,1,16
3,29,25,3,1,1,30
3,29,25,1,5,1,6
3,29,25,3,1,1,11
3,29,25,3,1,1,11
3,29,25,1,1,1,1
3,29,25,1,1,1,4
3,29,25,2,1,1,20
3,29,25,3,1,1,20
3,29,25,3,1,1,12
3,29,25,2,1,1,35
3,29,25,3,1,1,12
3,29,25,3,5,1,14
3,29,25,3,1,1,15
3,29,25,1,1,1,14
3,29,25,2,1,1,4
3,29,25,3,1,1,33
3,29,25,3,1,1,9
3,29,25,3,1,1,29
3,29,25,3,1,1,44
3,29,25,3,1,1,2
3,29,25,2,1,1,23
3,29,25,3,1,1,31
3,29,25,2,1,1,23
3,29,25,3,10,1,19
3,29,25,3,1,1,14
3,29,25,2,1,1,34
3,29,25,3,1,1,40
3,29,25,3,1,1,6
3,29,25,1,1,1,11
3,29,25,3,1,1,15
3,29,25,2,1,1,28
3,29,25,1,1,1,3
3,29,25,1,1,1,3
3,29,25,2,1,1,30
3,29,25,3,1,1,30
3,29,25,1,1,1,17
3,29,25,2,1,1,5
3,29,25,2,1,1,33
3,29,25,2,1,1,44
3,29,25,3,1,1,1
3,29,25,3,1,1,4
3,29,25,3,1,1,12
3,29,25,3,1,1,7
3,29,25,1,1,1,4
3,29,25,2,1,1,11
3,29,25,3,1,1,3
3,29,25,3,1,1,13
3,29,25,3,1,1,30
3,29,25,3,1,1,22
3,29,25,3,1,1,7
3,29,25,3,1,1,25
3,29,25,1,1,1,1
3,29,25,1,1,1,5
3,29,25,3,1,1,9
1,64,17,1,10,1,23
1,64,17,3,1,1,21
1,64,17,1,11,1,17
1,64,17,2,1,1,24
1,64,17,3,1,1,30
1,64,17,2,1,1,17
1,64,17,1,1,1,11
1,64,17,2,1,1,11
1,64,17,2,1,1,17
1,64,17,2,1,1,29
1,64,17,2,11,1,35
1,64,17,3,1,1,43
1,64,17,3,1,1,13
1,64,17,2,1,1,20
1,64,17,3,1,1,1
1,64,17,3,1,1,22
1,64,17,3,1,1,3
1,64,17,3,5,1,17
1,64,17,3,1,1,15
1,64,17,3,1,1,10
1,64,17,3,1,1,11
1,64,17,3,1,1,24
1,64,17,3,1,1,3
1,64,17,1,11,1,9
1,64,17,1,1,1,8
1,64,17,1,1,1,8
1,64,17,3,1,1,32
1,64,17,3,1,1,3
1,64,17,1,1,1,35
1,64,17,3,1,1,24
1,64,17,3,1,1,2
1,64,17,2,1,1,14
1,64,17,3,1,1,10
1,64,17,1,5,1,16
1,64,17,3,1,1,12
1,64,17,3,1,1,35
1,64,17,3,1,1,22
1,64,17,1,5,1,4
1,64,17,3,1,1,26
2,72,17,2,1,1,12
2,72,17,3,1,1,29
2,72,17,3,1,1,11
2,72,17,3,1,1,16
2,72,17,3,11,1,1
2,72,17,3,1,1,18
2,72,17,3,1,1,22
2,72,17,2,1,1,26
2,72,17,2,1,1,52
2,72,17,3,1,1,39
2,72,17,3,1,1,23
2,72,17,3,5,1,9
2,72,17,2,1,1,11
2,72,17,3,1,1,19
2,72,17,3,1,1,13
2,72,17,3,1,1,38
2,72,17,2,1,1,10
2,72,17,3,1,1,6
2,72,17,3,1,1,11
2,72,17,3,1,1,18
2,72,17,2,1,1,14
2,72,17,1,9,1,22
2,72,17,3,10,1,10
2,72,17,3,1,1,17
2,72,17,3,1,1,18
2,72,17,3,1,1,37
2,72,17,1,9,1,30
2,72,17,1,1,1,6
2,72,17,3,1,1,15
2,72,17,3,11,1,18
2,72,17,3,1,1,22
2,72,17,3,1,1,15
2,72,17,3,1,1,5
2,72,17,3,1,1,15
2,72,17,2,1,1,37
3,72,14,3,5,1,11
3,72,14,1,1,1,4
3,72,14,3,1,1,11
3,72,14,3,1,1,19
3,72,14,3,1,1,19
3,72,14,2,1,1,25
3,72,14,1,10,1,14
3,72,14,1,1,1,4
3,72,14,3,1,1,10
3,72,14,3,1,1,28
3,72,14,3,7,1,31
3,72,14,2,1,1,29
3,72,14,3,1,1,6
3,72,14,1,1,1,29
3,72,14,3,5,1,25
3,72,14,3,1,1,25
3,72,14,3,1,1,23
3,72,14,3,1,1,18
3,72,14,3,9,1,16
3,72,14,3,1,1,6
3,72,14,3,1,1,3
3,72,14,1,1,1,4
3,72,14,3,1,1,16
3,72,14,3,1,1,9
3,72,14,3,1,1,30
3,72,14,2,1,1,31
3,72,14,1,1,1,4
3,72,14,2,1,1,38
3,72,14,1,1,1,9
3,72,14,3,1,1,15
3,72,14,3,1,1,10
2,46,14,2,5,2,13
2,46,14,2,1,2,26
2,46,14,3,1,2,7
2,46,14,3,1,2,4
2,46,14,1,1,2,5
2,46,14,1,1,2,10
2,46,14,3,1,2,2
2,46,14,2,5,2,14
2,46,14,1,1,2,6
2,46,14,1,6,2,5
2,46,14,1,5,2,12
2,46,14,1,1,2,9
2,46,14,1,1,2,8
2,46,14,3,1,2,11
2,46,14,3,3,2,6
2,46,14,3,5,2,28
2,46,14,3,1,2,17
2,46,14,3,5,2,28
2,46,14,1,5,2,6
2,46,14,3,5,2,18
2,46,14,3,2,2,26
2,46,14,2,6,2,23
2,46,14,3,5,2,14
2,46,14,3,5,2,15
2,46,14,3,1,2,8
2,46,14,3,1,2,10
2,46,14,2,5,2,29
2,46,14,1,5,2,6
2,46,14,2,1,2,23
2,46,14,1,1,2,19
2,46,14,1,1,2,6
2,46,14,3,5,2,13
2,46,14,3,1,2,2
2,46,14,3,1,2,9
2,46,14,2,1,2,18
1,35,25,3,1,1,1
1,35,25,3,1,1,14
1,35,25,2,1,1,30
1,35,25,3,1,1,35
1,35,25,3,1,1,18
1,35,25,2,1,1,15
1,35,25,3,1,1,15
1,35,25,3,1,1,27
1,35,25,1,1,1,6
1,35,25,2,1,1,32
1,35,25,1,1,1,21
1,35,25,2,1,1,34
1,35,25,2,1,1,20
1,35,25,1,1,1,25
1,35,25,3,1,1,23
1,35,25,2,1,1,38
1,35,25,1,2,1,12
1,35,25,3,1,1,4
1,35,25,2,1,1,48
1,35,25,3,1,1,25
1,35,25,2,1,1,41
1,35,25,2,1,1,29
1,35,25,1,1,1,4
1,35,25,2,1,1,30
1,35,25,2,1,1,40
1,35,25,2,1,1,32
1,35,25,3,1,1,16
1,35,25,1,1,1,12
1,35,25,2,5,1,27
1,35,25,3,1,1,34
1,35,25,2,1,1,36
1,35,25,3,1,1,15
1,35,25,3,1,1,11
1,35,25,2,1,1,5
1,35,25,3,1,1,5
1,35,25,3,6,1,5
1,35,25,2,1,1,35
1,35,25,1,1,1,16
1,35,25,2,1,1,36
1,35,25,1,1,1,4
1,35,25,1,1,1,3
1,35,25,3,1,1,20
1,35,25,2,1,1,36
1,35,25,1,9,1,26
2,41,25,3,1,1,7
2,41,25,3,1,1,7
2,41,25,1,5,1,11
2,41,25,3,1,1,51
2,41,25,3,1,1,9
2,41,25,3,1,1,13
2,41,25,2,1,1,38
2,41,25,2,1,1,60
2,41,25,2,1,1,44
2,41,25,3,1,1,31
2,41,25,3,1,1,42
2,41,25,1,7,1,11
2,41,25,3,1,1,31
2,41,25,3,1,1,35
2,41,25,2,1,1,43
2,41,25,2,2,1,45
2,41,25,3,7,1,31
2,41,25,3,1,1,33
2,41,25,1,1,1,29
2,41,25,3,1,1,30
2,41,25,3,1,1,14
2,41,25,3,1,1,25
2,41,25,2,6,1,32
2,41,25,2,5,1,38
2,41,25,1,1,1,14
2,41,25,1,3,1,12
2,41,25,3,11,1,28
2,41,25,1,6,1,23
2,41,25,1,1,1,9
2,41,25,3,1,1,1
2,41,25,3,1,1,29
2,41,25,3,1,1,38
2,41,25,2,1,1,57
2,41,25,3,1,1,14
2,41,25,2,1,1,29
2,41,25,2,1,1,47
2,41,25,3,1,1,41
2,41,25,3,1,1,16
2,41,25,3,6,1,32
2,41,25,2,1,1,45
2,41,25,3,1,1,23
2,41,25,3,1,1,8
2,41,25,3,1,1,42
2,41,25,3,1,1,29
2,41,25,2,1,1,23
2,41,25,1,1,1,20
2,41,25,2,1,1,50
2,41,25,1,5,1,16
2,41,25,1,1,1,28
2,41,25,2,1,1,36
2,41,25,2,1,1,44
3,41,28,2,1,1,55
3,41,28,1,1,1,25
3,41,28,1,1,1,9
3,41,28,2,1,1,54
3,41,28,1,9,1,26
3,41,28,2,1,1,52
3,41,28,3,1,1,23
3,41,28,1,9,1,18
3,41,28,1,1,1,11
3,41,28,2,1,1,50
3,41,28,2,1,1,61
3,41,28,3,1,1,22
3,41,28,3,1,1,23
3,41,28,2,1,1,52
3,41,28,3,1,1,39
3,41,28,3,1,1,18
3,41,28,1,1,1,8
3,41,28,3,1,1,14
3,41,28,2,1,1,28
3,41,28,2,1,1,56
3,41,28,1,9,1,27
3,41,28,3,1,1,16
3,41,28,3,9,1,2
3,41,28,2,1,1,49
3,41,28,3,1,1,14
3,41,28,3,9,1,10
3,41,28,2,1,1,20
3,41,28,2,5,1,35
3,41,28,3,1,1,16
3,41,28,3,1,1,13
3,41,28,3,1,1,31
3,41,28,3,1,1,36
3,41,28,2,1,1,57
3,41,28,3,7,1,42
3,41,28,3,1,1,12
3,41,28,3,1,1,15
3,41,28,3,1,1,49
3,41,28,3,1,1,49
3,41,28,3,9,1,44
3,41,28,2,7,1,50
3,41,28,2,1,1,60
1,45,21,1,1,1,7
1,45,21,1,1,1,14
1,45,21,3,1,1,16
1,45,21,3,1,1,15
1,45,21,3,1,1,29
1,45,21,2,1,1,7
1,45,21,2,1,1,31
1,45,21,3,1,1,24
1,45,21,1,1,1,4
1,45,21,3,1,1,23
1,45,21,3,1,1,20
1,45,21,1,11,1,28
1,45,21,1,1,1,21
1,45,21,3,1,1,19
1,45,21,2,1,1,15
1,45,21,1,1,1,10
1,45,21,1,1,1,3
1,45,21,1,1,1,1
1,45,21,3,1,1,1
1,45,21,2,1,1,38
1,45,21,3,7,1,19
1,45,21,2,1,1,30
1,45,21,2,1,1,32
1,45,21,1,1,1,12
1,45,21,2,1,1,34
1,45,21,3,1,1,9
1,45,21,3,1,1,36
1,45,21,3,11,1,11
1,45,21,3,4,1,14
1,45,21,2,1,1,4
1,45,21,1,6,1,5
1,45,21,3,5,1,25
1,45,21,2,1,1,21
1,45,21,3,1,1,13
1,45,21,1,1,1,11
1,45,21,1,1,1,20
1,45,21,3,1,1,2
1,45,21,2,1,1,17
1,45,21,2,1,1,19
1,45,21,3,1,1,22
1,45,21,3,1,1,2
1,45,21,3,1,1,41
1,45,21,1,1,1,1
1,45,21,1,1,1,8
1,45,21,1,1,1,21
1,45,21,2,1,1,7
1,45,21,1,1,1,21
1,45,21,2,1,1,38
1,45,21,3,1,1,13
1,45,21,3,1,1,2
1,45,21,2,1,1,31
1,45,21,3,1,1,14
1,45,21,2,1,1,12
1,45,21,2,1,1,25
2,53,24,1,1,1,8
2,53,24,2,1,1,11
2,53,24,3,1,1,5
2,53,24,3,1,1,31
2,53,24,3,8,1,9
2,53,24,3,1,1,21
2,53,24,2,1,1,2
2,53,24,2,1,1,36
2,53,24,3,1,1,15
2,53,24,3,6,1,21
2,53,24,3,1,1,4
2,53,24,3,1,1,4
2,53,24,1,1,1,2
2,53,24,1,5,1,8
2,53,24,3,2,1,37
2,53,24,3,1,1,20
2,53,24,2,1,1,31
2,53,24,1,8,1,24
2,53,24,1,1,1,5
2,53,24,2,1,1,43
2,53,24,3,5,1,21
2,53,24,3,1,1,15
2,53,24,2,1,1,29
2,53,24,3,5,1,16
2,53,24,2,7,1,14
2,53,24,1,5,1,1
2,53,24,2,1,1,34
2,53,24,2,1,1,16
2,53,24,2,1,1,23
2,53,24,2,1,1,41
2,53,24,2,1,1,22
2,53,24,3,1,1,12
2,53,24,3,1,1,7
2,53,24,3,9,1,2
2,53,24,3,5,1,9
2,53,24,2,1,1,2
2,53,24,2,1,1,33
2,53,24,3,1,1,1
2,53,24,2,1,1,24
2,53,24,2,1,1,24
2,53,24,3,1,1,19
2,53,24,2,1,1,41
2,53,24,2,1,1,28
2,53,24,3,5,1,5
2,53,24,2,5,1,22
2,53,24,3,1,1,22
2,53,24,2,1,1,25
2,53,24,2,1,1,30
2,53,24,1,1,1,26
3,53,21,2,1,1,5
3,53,21,2,1,1,13
3,53,21,3,1,1,33
3,53,21,1,1,1,3
3,53,21,2,1,1,43
3,53,21,3,1,1,6
3,53,21,2,1,1,44
3,53,21,3,1,1,14
3,53,21,1,1,1,2
3,53,21,1,1,1,1
3,53,21,3,1,1,7
3,53,21,2,1,1,36
3,53,21,2,1,1,49
3,53,21,3,5,1,29
3,53,21,3,1,1,21
3,53,21,3,1,1,10
3,53,21,3,1,1,7
3,53,21,3,1,1,19
3,53,21,2,1,1,36
3,53,21,2,11,1,25
3,53,21,1,1,1,3
3,53,21,2,1,1,40
3,53,21,2,1,1,7
3,53,21,2,1,1,41
3,53,21,2,11,1,25
3,53,21,2,1,1,13
3,53,21,3,1,1,12
3,53,21,3,1,1,10
3,53,21,3,1,1,24
3,53,21,2,1,1,46
3,53,21,1,11,1,17
3,53,21,1,1,1,7
3,53,21,3,1,1,14
3,53,21,2,1,1,27
3,53,21,3,1,1,25
3,53,21,3,1,1,21
3,53,21,3,1,1,13
3,53,21,3,1,1,4
3,53,21,2,1,1,32
3,53,21,1,1,1,4
3,53,21,3,5,1,4
3,53,21,1,1,1,6
3,53,21,2,1,1,39
3,53,21,3,1,1,21
3,53,21,3,1,1,25
3,53,21,3,1,1,9
3,53,21,3,1,1,25
3,53,21,3,1,1,14
3,53,21,3,1,1,17
3,53,21,2,1,1,14
3,53,21,3,1,1,31
3,53,21,3,10,1,10
3,53,21,3,1,1,13
3,53,21,3,1,1,16
1,38,20,3,5,1,15
1,38,20,2,1,1,19
1,38,20,2,1,1,10
1,38,20,3,1,1,20
1,38,20,1,1,1,21
1,38,20,2,1,1,25
1,38,20,1,1,1,7
1,38,20,3,3,1,18
1,38,20,3,1,1,16
1,38,20,3,1,1,1
1,38,20,2,1,1,46
1,38,20,3,1,1,10
1,38,20,3,5,1,24
1,38,20,2,5,1,19
1,38,20,3,1,1,6
1,38,20,3,1,1,19
1,38,20,1,1,1,14
1,38,20,3,7,1,39
1,38,20,3,1,1,6
1,38,20,1,1,1,9
1,38,20,1,1,1,1
1,38,20,1,1,1,3
1,38,20,2,1,1,18
1,38,20,3,1,1,5
1,38,20,1,1,1,6
1,38,20,3,1,1,18
1,38,20,2,7,1,31
1,38,20,3,1,1,21
1,38,20,1,10,1,21
1,38,20,3,1,1,23
1,38,20,2,1,1,29
1,38,20,3,5,1,22
1,38,20,3,8,1,30
1,38,20,3,1,1,18
1,38,20,3,1,1,15
1,38,20,1,10,1,8
1,38,20,2,5,1,27
1,38,20,2,5,1,24
1,38,20,3,1,1,20
1,38,20,3,5,1,20
1,38,20,1,1,1,1
1,38,20,3,5,1,7
1,38,20,3,5,1,11
1,38,20,3,1,1,9
1,38,20,2,5,1,12
1,38,20,3,1,1,12
1,38,20,1,1,1,14
1,38,20,2,9,1,27
1,38,20,3,1,1,1
1,38,20,3,5,1,2
1,70,10,3,1,1,23
1,70,10,2,1,1,27
1,70,10,1,1,1,6
1,70,10,3,5,1,24
1,70,10,1,1,1,7
1,70,10,1,1,1,13
1,70,10,2,1,1,43
1,70,10,1,1,1,37
1,70,10,3,1,1,9
1,70,10,2,1,1,61
1,70,10,3,1,1,1
1,70,10,3,1,1,20
1,70,10,3,1,1,15
1,70,10,3,1,1,43
1,70,10,3,1,1,20
1,70,10,2,1,1,22
1,70,10,3,4,1,7
1,70,10,3,10,1,22
1,70,10,3,1,1,4
1,70,10,3,1,1,15
1,70,10,3,1,1,24
1,70,10,1,1,1,14
1,70,10,3,5,1,26
1,70,10,2,1,1,34
1,70,10,3,5,1,30
1,70,10,1,4,1,22
1,70,10,3,4,1,16
1,70,10,3,1,1,13
1,70,10,1,1,1,12
1,70,10,3,1,1,10
1,70,10,3,7,1,9
1,70,10,1,1,1,9
1,70,10,1,5,1,11
1,70,10,3,1,1,16
1,70,10,3,1,1,4
1,70,10,3,1,1,30
1,70,10,1,1,1,19
1,70,10,3,1,1,9
1,70,10,1,9,1,25
1,70,10,3,1,1,1
1,70,10,3,9,1,15
1,70,10,3,1,1,14
1,70,10,3,1,1,25
