Year,FSM,VR1 Band,VR Band of Student,Ethnic group of student,School denomination,Exam Score
3,48,28,2,1,3,22
3,48,28,3,5,3,8
3,48,28,3,1,3,23
3,48,28,3,1,3,14
3,48,28,3,1,3,15
3,48,28,2,1,3,30
3,48,28,3,1,3,26
3,48,28,2,1,3,27
3,48,28,2,1,3,18
3,48,28,3,1,3,5
3,48,28,3,1,3,13
3,48,28,2,1,3,33
3,48,28,1,1,3,4
3,48,28,3,11,3,40
3,48,28,2,1,3,10
3,48,28,1,5,3,16
3,48,28,1,1,3,9
3,48,28,2,1,3,25
3,48,28,2,1,3,34
3,48,28,2,11,3,18
3,48,28,2,5,3,31
3,48,28,2,5,3,34
3,48,28,3,2,3,20
3,48,28,3,1,3,12
3,48,28,3,11,3,1
3,48,28,3,1,3,27
3,48,28,2,1,3,34
3,48,28,3,1,3,5
3,48,28,2,5,3,32
3,48,28,2,1,3,11
3,48,28,3,1,3,22
3,48,28,3,1,3,31
3,48,28,2,2,3,22
3,48,28,2,5,3,37
3,48,28,3,1,3,29
3,48,28,3,11,3,23
3,48,28,3,1,3,19
3,48,28,3,1,3,14
3,48,28,3,1,3,15
3,48,28,2,11,3,38
3,48,28,1,1,3,20
3,48,28,3,5,3,3
1,16,38,2,1,3,16
1,16,38,3,1,3,32
1,16,38,3,5,3,17
1,16,38,2,5,3,40
1,16,38,3,1,3,26
1,16,38,3,1,3,28
1,16,38,3,1,3,29
1,16,38,2,2,3,47
1,16,38,2,1,3,24
1,16,38,3,1,3,18
1,16,38,3,1,3,26
1,16,38,2,1,3,42
1,16,38,3,1,3,16
1,16,38,3,1,3,14
1,16,38,1,1,3,3
1,16,38,3,1,3,21
1,16,38,2,1,3,21
1,16,38,2,11,3,20
1,16,38,3,7,3,11
1,16,38,3,1,3,16
1,16,38,3,1,3,16
1,16,38,2,1,3,35
1,16,38,2,1,3,40
1,16,38,2,1,3,26
1,16,38,3,1,3,11
1,16,38,2,5,3,18
1,16,38,2,1,3,9
1,16,38,3,2,3,28
1,16,38,3,1,3,11
1,16,38,3,7,3,16
1,16,38,3,1,3,16
1,16,38,2,1,3,21
1,16,38,2,1,3,16
1,16,38,3,1,3,14
1,16,38,2,1,3,13
1,16,38,2,1,3,23
1,16,38,2,1,3,18
1,16,38,3,11,3,30
1,16,38,3,1,3,17
1,16,38,1,11,3,21
1,16,38,3,1,3,15
1,16,38,3,1,3,26
1,16,38,3,11,3,18
1,16,38,3,1,3,12
1,16,38,2,1,3,26
1,16,38,3,1,3,16
1,16,38,3,1,3,13
1,16,38,3,8,3,19
1,16,38,2,1,3,23
1,16,38,3,1,3,18
1,16,38,2,1,3,8
2,29,43,2,1,3,13
2,29,43,2,1,3,27
2,29,43,2,1,3,15
2,29,43,2,1,3,35
2,29,43,3,1,3,7
2,29,43,3,7,3,29
2,29,43,3,1,3,13
2,29,43,3,1,3,23
2,29,43,3,11,3,12
2,29,43,2,1,3,23
2,29,43,2,1,3,39
2,29,43,3,1,3,32
2,29,43,3,11,3,15
2,29,43,2,5,3,27
2,29,43,3,1,3,15
2,29,43,1,1,3,16
2,29,43,2,5,3,19
2,29,43,3,2,3,27
2,29,43,3,1,3,7
2,29,43,2,1,3,46
2,29,43,3,1,3,10
2,29,43,2,1,3,28
2,29,43,1,1,3,15
2,29,43,3,1,3,8
2,29,43,3,11,3,10
2,29,43,3,1,3,27
2,29,43,3,1,3,23
2,29,43,3,11,3,5
2,29,43,1,1,3,26
2,29,43,3,1,3,10
2,29,43,2,1,3,20
2,29,43,2,1,3,36
2,29,43,3,1,3,4
2,29,43,2,11,3,40
2,29,43,2,1,3,32
2,29,43,3,1,3,10
2,29,43,2,1,3,36
2,29,43,3,1,3,11
2,29,43,3,1,3,4
2,29,43,2,1,3,28
2,29,43,2,1,3,18
2,29,43,3,1,3,29
2,29,43,2,1,3,23
2,29,43,3,1,3,25
2,29,43,3,1,3,17
2,29,43,2,11,3,47
2,29,43,2,1,3,14
2,29,43,3,1,3,10
2,29,43,3,11,3,23
2,29,43,3,1,3,27
2,29,43,2,1,3,20
2,29,43,3,1,3,14
2,29,43,2,1,3,9
2,29,43,1,5,3,12
3,29,33,2,11,3,35
3,29,33,3,11,3,26
3,29,33,1,5,3,17
3,29,33,3,1,3,19
3,29,33,3,11,3,27
3,29,33,3,9,3,17
3,29,33,3,9,3,35
3,29,33,3,1,3,25
3,29,33,2,1,3,28
3,29,33,3,1,3,15
3,29,33,3,2,3,23
3,29,33,2,1,3,43
3,29,33,1,5,3,6
3,29,33,3,11,3,12
3,29,33,3,1,3,32
3,29,33,3,11,3,12
3,29,33,3,11,3,9
3,29,33,3,1,3,7
3,29,33,3,1,3,15
3,29,33,2,1,3,37
3,29,33,2,1,3,37
3,29,33,2,1,3,20
3,29,33,3,1,3,17
3,29,33,1,2,3,6
3,29,33,3,1,3,35
3,29,33,3,2,3,18
3,29,33,3,11,3,28
3,29,33,1,9,3,32
3,29,33,2,1,3,18
3,29,33,2,1,3,38
3,29,33,1,11,3,4
3,29,33,2,1,3,30
3,29,33,3,2,3,24
3,29,33,1,1,3,11
3,29,33,3,5,3,7
3,29,33,2,1,3,25
3,29,33,2,11,3,35
3,29,33,3,1,3,35
3,29,33,3,1,3,16
3,29,33,3,1,3,24
3,29,33,3,11,3,26
3,29,33,2,1,3,29
3,29,33,2,1,3,7
3,29,33,2,1,3,19
3,29,33,1,5,3,11
3,29,33,3,1,3,12
3,29,33,2,1,3,6
3,29,33,2,1,3,52
3,29,33,1,1,3,4
3,29,33,2,1,3,59
3,29,33,2,1,3,38
3,29,33,3,1,3,37
3,29,33,2,1,3,36
3,29,33,1,1,3,22
3,29,33,2,1,3,25
3,29,33,2,1,3,22
3,29,33,2,1,3,32
3,29,33,3,1,3,20
1,33,24,3,5,1,21
1,33,24,1,5,1,18
1,33,24,3,1,1,19
1,33,24,3,5,1,8
1,33,24,3,5,1,21
1,33,24,2,1,1,34
1,33,24,3,5,1,11
1,33,24,3,1,1,17
1,33,24,1,5,1,14
1,33,24,2,5,1,29
1,33,24,3,1,1,13
1,33,24,2,7,1,32
1,33,24,2,8,1,46
1,33,24,3,5,1,24
1,33,24,3,11,1,19
1,33,24,1,1,1,6
1,33,24,3,5,1,15
1,33,24,2,7,1,51
1,33,24,3,5,1,18
1,33,24,3,1,1,21
1,33,24,1,5,1,15
1,33,24,1,5,1,3
1,33,24,3,5,1,28
1,33,24,1,1,1,11
1,33,24,1,5,1,6
1,33,24,3,5,1,13
1,33,24,2,1,1,17
1,33,24,2,1,1,59
1,33,24,2,1,1,4
1,33,24,3,10,1,10
1,33,24,3,5,1,17
1,33,24,3,1,1,17
1,33,24,2,1,1,29
1,33,24,3,5,1,21
1,33,24,3,1,1,5
1,33,24,2,2,1,17
1,33,24,3,5,1,16
1,33,24,3,1,1,18
1,33,24,2,1,1,40
1,33,24,3,1,1,26
1,33,24,1,5,1,7
1,33,24,2,7,1,31
1,33,24,3,5,1,14
1,56,15,3,4,1,10
1,56,15,2,8,1,45
1,56,15,2,1,1,9
1,56,15,1,4,1,5
1,56,15,2,5,1,26
1,56,15,2,8,1,56
1,56,15,2,1,1,24
1,56,15,3,5,1,11
1,56,15,3,1,1,11
1,56,15,2,5,1,54
1,56,15,1,4,1,35
1,56,15,1,1,1,3
1,56,15,2,1,1,40
1,56,15,3,4,1,10
1,56,15,3,1,1,27
1,56,15,2,1,1,18
1,56,15,1,4,1,6
1,56,15,2,1,1,37
1,56,15,3,1,1,29
1,56,15,1,4,1,19
1,56,15,3,1,1,12
1,56,15,2,1,1,25
1,56,15,3,1,1,10
1,56,15,2,1,1,31
1,56,15,3,4,1,34
1,56,15,3,4,1,23
1,56,15,2,1,1,32
1,56,15,1,4,1,12
1,56,15,2,1,1,35
1,56,15,3,11,1,8
1,56,15,1,10,1,1
1,56,15,2,1,1,8
1,56,15,3,1,1,10
1,56,15,3,1,1,38
1,56,15,3,1,1,30
1,56,15,3,1,1,7
1,56,15,1,4,1,6
1,56,15,1,4,1,1
1,56,15,2,1,1,28
1,56,15,1,1,1,7
1,56,15,3,1,1,17
1,56,15,3,1,1,48
1,56,15,3,1,1,8
1,56,15,3,1,1,10
1,56,15,2,1,1,33
1,56,15,1,4,1,3
1,56,15,1,4,1,30
1,56,15,2,1,1,27
1,56,15,3,1,1,16
1,56,15,1,4,1,29
1,56,15,1,4,1,6
1,56,15,2,1,1,27
1,56,15,2,1,1,17
1,56,15,3,1,1,23
1,56,15,3,2,1,19
1,56,15,3,1,1,21
1,56,15,3,1,1,8
1,56,15,3,4,1,26
1,56,15,2,1,1,4
1,56,15,1,4,1,35
1,56,15,3,4,1,14
1,56,15,3,4,1,45
1,56,15,3,4,1,39
1,56,15,3,4,1,52
1,56,15,3,4,1,19
1,56,15,3,1,1,30
1,56,15,1,4,1,6
1,56,15,3,4,1,16
1,56,15,1,4,1,8
1,56,15,3,4,1,22
1,56,15,3,1,1,24
1,56,15,2,1,1,30
1,56,15,3,1,1,19
1,56,15,1,1,1,2
1,56,15,3,1,1,40
2,75,14,1,1,1,4
2,75,14,3,1,1,31
2,75,14,2,4,1,27
2,75,14,3,1,1,18
2,75,14,2,1,1,15
2,75,14,2,1,1,29
2,75,14,2,1,1,33
2,75,14,3,1,1,24
2,75,14,3,1,1,3
2,75,14,1,4,1,17
2,75,14,2,1,1,66
2,75,14,1,4,1,27
2,75,14,3,4,1,17
2,75,14,3,4,1,29
2,75,14,2,1,1,31
2,75,14,1,1,1,2
2,75,14,1,4,1,13
2,75,14,1,4,1,2
2,75,14,3,8,1,45
2,75,14,3,1,1,4
2,75,14,3,4,1,53
2,75,14,2,1,1,45
2,75,14,1,6,1,4
2,75,14,3,4,1,24
2,75,14,2,1,1,31
2,75,14,1,4,1,15
2,75,14,1,4,1,4
2,75,14,1,4,1,6
2,75,14,3,1,1,41
2,75,14,3,1,1,10
2,75,14,1,8,1,20
2,75,14,3,2,1,7
2,75,14,1,4,1,24
2,75,14,2,1,1,57
2,75,14,3,2,1,22
2,75,14,1,1,1,11
2,75,14,3,1,1,23
2,75,14,1,4,1,9
2,75,14,3,1,1,28
2,75,14,3,1,1,29
2,75,14,3,7,1,9
2,75,14,3,4,1,49
2,75,14,3,1,1,17
2,75,14,1,4,1,31
2,75,14,1,4,1,14
2,75,14,1,4,1,22
2,75,14,1,4,1,61
2,75,14,3,4,1,4
2,75,14,3,1,1,6
3,75,11,3,4,1,37
3,75,11,1,11,1,11
3,75,11,2,4,1,20
3,75,11,3,1,1,7
3,75,11,3,1,1,33
3,75,11,3,1,1,19
3,75,11,2,1,1,27
3,75,11,1,4,1,17
3,75,11,3,1,1,26
3,75,11,3,1,1,6
3,75,11,2,4,1,12
3,75,11,3,1,1,14
3,75,11,3,8,1,14
3,75,11,3,1,1,31
3,75,11,3,8,1,41
3,75,11,3,2,1,11
3,75,11,1,9,1,47
3,75,11,1,8,1,4
3,75,11,3,1,1,4
3,75,11,3,11,1,3
3,75,11,3,1,1,14
3,75,11,3,11,1,26
3,75,11,3,1,1,37
3,75,11,3,4,1,9
3,75,11,3,9,1,22
3,75,11,1,4,1,23
3,75,11,1,4,1,10
3,75,11,3,1,1,27
3,75,11,2,3,1,56
3,75,11,2,11,1,4
3,75,11,3,4,1,5
2,53,9,1,5,1,13
2,53,9,1,5,1,11
2,53,9,1,11,1,11
2,53,9,3,5,1,5
2,53,9,1,5,1,2
2,53,9,3,5,1,12
2,53,9,1,5,1,10
2,53,9,3,5,1,23
2,53,9,1,8,1,6
2,53,9,3,4,1,8
2,53,9,3,6,1,29
2,53,9,1,5,1,16
2,53,9,1,8,1,21
2,53,9,1,5,1,1
2,53,9,3,1,1,13
2,53,9,3,3,1,14
2,53,9,1,7,1,3
2,53,9,2,8,1,29
2,53,9,1,8,1,32
2,53,9,3,1,1,10
2,53,9,1,1,1,5
2,53,9,3,5,1,4
2,53,9,3,1,1,20
2,53,9,1,5,1,5
2,53,9,3,1,1,19
2,53,9,2,4,1,8
2,53,9,1,8,1,9
2,53,9,2,8,1,25
2,53,9,1,7,1,7
2,53,9,3,1,1,15
2,53,9,3,1,1,11
2,53,9,1,6,1,4
2,53,9,1,2,1,12
2,53,9,3,8,1,27
2,53,9,3,8,1,18
2,53,9,1,5,1,8
2,53,9,2,5,1,23
2,53,9,1,5,1,15
2,53,9,3,8,1,19
2,53,9,3,5,1,9
2,53,9,1,5,1,2
2,53,9,3,8,1,32
2,53,9,2,10,1,35
2,53,9,3,1,1,19
2,53,9,3,5,1,2
2,53,9,3,1,1,16
2,53,9,2,5,1,7
2,53,9,2,5,1,34
2,53,9,1,7,1,16
2,53,9,3,5,1,1
2,53,9,3,8,1,47
2,53,9,1,5,1,18
2,53,9,1,8,1,8
2,53,9,1,5,1,7
2,53,9,1,1,1,3
2,53,9,3,5,1,5
2,53,9,3,10,1,14
2,53,9,3,5,1,14
2,53,9,3,5,1,35
2,53,9,1,5,1,5
2,53,9,3,8,1,32
2,53,9,1,8,1,13
2,53,9,3,11,1,14
2,53,9,3,3,1,14
2,53,9,3,5,1,8
2,53,9,3,5,1,23
2,53,9,1,7,1,32
3,53,9,3,1,1,18
3,53,9,3,5,1,6
3,53,9,1,5,1,12
3,53,9,3,6,1,8
3,53,9,1,8,1,6
3,53,9,3,1,1,2
3,53,9,3,1,1,29
3,53,9,3,1,1,40
3,53,9,1,1,1,13
3,53,9,3,5,1,1
3,53,9,2,11,1,18
3,53,9,3,7,1,11
3,53,9,2,1,1,31
3,53,9,1,1,1,8
3,53,9,1,5,1,4
3,53,9,2,5,1,29
3,53,9,1,1,1,1
3,53,9,3,5,1,8
3,53,9,3,1,1,14
3,53,9,3,5,1,4
3,53,9,1,1,1,8
3,53,9,1,5,1,6
3,53,9,3,5,1,7
3,53,9,3,1,1,21
3,53,9,1,6,1,2
3,53,9,2,1,1,24
3,53,9,3,5,1,9
3,53,9,3,1,1,47
3,53,9,3,1,1,14
3,53,9,3,5,1,9
3,53,9,2,5,1,30
3,53,9,2,1,1,27
3,53,9,2,2,1,40
3,53,9,1,5,1,9
3,53,9,1,5,1,6
3,53,9,2,5,1,38
3,53,9,3,5,1,27
3,53,9,2,1,1,24
3,53,9,3,1,1,21
3,53,9,3,5,1,21
3,53,9,1,10,1,13
3,53,9,3,11,1,6
3,53,9,3,2,1,33
3,53,9,3,5,1,17
3,53,9,3,5,1,13
3,53,9,3,10,1,19
3,53,9,3,8,1,28
3,53,9,3,1,1,8
1,34,21,1,1,1,17
1,34,21,3,11,1,23
1,34,21,3,5,1,3
1,34,21,2,1,1,30
1,34,21,3,1,1,22
1,34,21,3,1,1,17
1,34,21,2,5,1,9
1,34,21,3,6,1,14
1,34,21,2,1,1,33
1,34,21,1,11,1,25
1,34,21,1,5,1,4
1,34,21,3,5,1,4
1,34,21,2,1,1,26
1,34,21,3,1,1,6
1,34,21,1,1,1,1
1,34,21,3,1,1,11
1,34,21,3,1,1,32
1,34,21,2,1,1,20
1,34,21,1,2,1,29
1,34,21,2,1,1,4
1,34,21,2,1,1,17
1,34,21,1,10,1,14
1,34,21,1,1,1,8
1,34,21,1,5,1,5
1,34,21,1,1,1,7
1,34,21,3,5,1,15
1,34,21,1,5,1,6
1,34,21,1,5,1,9
1,34,21,2,9,1,23
1,34,21,2,5,1,20
1,34,21,3,6,1,40
1,34,21,3,1,1,30
1,34,21,3,5,1,7
1,34,21,3,5,1,13
1,34,21,2,5,1,24
1,34,21,3,5,1,12
1,34,21,3,5,1,1
1,34,21,3,1,1,24
1,34,21,3,2,1,43
1,34,21,3,1,1,2
1,34,21,3,5,1,1
1,34,21,2,1,1,35
1,34,21,3,1,1,12
1,34,21,2,5,1,29
1,34,21,1,5,1,5
1,34,21,2,11,1,47
1,34,21,3,5,1,12
1,34,21,2,1,1,33
1,34,21,1,11,1,19
1,34,21,3,5,1,22
1,34,21,3,1,1,6
1,34,21,1,5,1,3
1,34,21,3,1,1,20
1,34,21,1,11,1,1
1,34,21,1,5,1,14
1,34,21,1,5,1,2
1,34,21,3,11,1,9
1,34,21,2,1,1,35
1,34,21,3,1,1,12
1,34,21,3,1,1,2
1,34,21,3,1,1,3
1,34,21,3,5,1,15
1,34,21,2,5,1,13
1,34,21,2,1,1,6
1,34,21,2,1,1,9
1,34,21,3,2,1,18
3,37,14,3,1,1,6
3,37,14,3,5,1,2
3,37,14,1,5,1,1
3,37,14,3,2,1,22
3,37,14,2,1,1,11
3,37,14,3,7,1,23
3,37,14,1,1,1,16
3,37,14,3,5,1,31
3,37,14,3,5,1,9
3,37,14,3,1,1,6
3,37,14,3,1,1,34
3,37,14,1,5,1,5
3,37,14,3,5,1,5
3,37,14,1,1,1,28
3,37,14,3,5,1,3
3,37,14,3,11,1,16
3,37,14,3,5,1,18
3,37,14,1,5,1,2
3,37,14,3,5,1,3
3,37,14,2,1,1,39
3,37,14,1,7,1,18
3,37,14,2,1,1,30
3,37,14,3,1,1,9
3,37,14,2,1,1,27
3,37,14,3,1,1,11
3,37,14,3,5,1,29
3,37,14,2,1,1,35
3,37,14,1,5,1,6
3,37,14,3,5,1,5
3,37,14,3,2,1,5
3,37,14,2,5,1,21
3,37,14,3,1,1,15
3,37,14,3,5,1,36
3,37,14,3,5,1,11
3,37,14,1,6,1,29
3,37,14,1,5,1,10
3,37,14,1,5,1,2
3,37,14,3,5,1,15
3,37,14,2,5,1,3
3,37,14,2,1,1,31
3,37,14,3,5,1,7
3,37,14,2,11,1,22
3,37,14,3,5,1,10
3,37,14,2,1,1,42
3,37,14,3,5,1,2
3,37,14,3,1,1,9
3,37,14,3,5,1,3
3,37,14,2,1,1,41
3,37,14,1,5,1,1
3,37,14,3,5,1,12
3,37,14,3,5,1,17
3,37,14,3,5,1,26
3,37,14,1,1,1,6
3,37,14,3,1,1,18
3,37,14,2,1,1,21
3,37,14,1,5,1,2
3,37,14,1,1,1,3
3,37,14,2,1,1,20
3,37,14,3,10,1,21
3,37,14,3,5,1,4
3,37,14,2,5,1,15
3,37,14,3,1,1,3
3,37,14,2,1,1,43
1,37,29,3,1,1,17
1,37,29,2,1,1,25
1,37,29,2,9,1,38
1,37,29,1,5,1,9
1,37,29,3,1,1,2
1,37,29,2,8,1,46
1,37,29,3,1,1,21
1,37,29,1,1,1,7
1,37,29,2,5,1,32
1,37,29,2,1,1,28
1,37,29,2,1,1,22
1,37,29,2,1,1,22
1,37,29,2,5,1,26
1,37,29,2,1,1,3
1,37,29,1,1,1,7
1,37,29,3,1,1,34
1,37,29,3,1,1,6
1,37,29,2,5,1,30
1,37,29,3,1,1,25
1,37,29,3,2,1,32
1,37,29,1,1,1,12
1,37,29,2,1,1,9
1,37,29,1,1,1,7
1,37,29,2,1,1,42
1,37,29,1,1,1,10
1,37,29,3,5,1,24
1,37,29,3,5,1,24
1,37,29,2,8,1,35
1,37,29,3,1,1,7
1,37,29,3,5,1,38
1,37,29,3,8,1,34
1,37,29,2,1,1,29
1,37,29,2,1,1,14
1,37,29,3,1,1,13
1,37,29,2,1,1,18
1,37,29,2,1,1,43
1,37,29,1,2,1,2
1,37,29,1,1,1,11
1,37,29,3,5,1,39
1,37,29,1,5,1,6
1,37,29,3,8,1,22
1,37,29,3,5,1,19
1,37,29,2,11,1,40
1,37,29,2,1,1,22
1,37,29,3,5,1,14
1,37,29,3,5,1,8
1,37,29,3,5,1,17
1,37,29,3,1,1,8
1,37,29,2,5,1,30
1,37,29,3,1,1,3
1,37,29,2,1,1,33
1,14,27,2,1,2,26
1,14,27,3,1,2,30
1,14,27,1,5,2,31
1,14,27,2,1,2,31
1,14,27,2,2,2,21
1,14,27,2,11,2,6
1,14,27,2,1,2,46
1,14,27,3,1,2,27
1,14,27,3,5,2,19
1,14,27,3,5,2,18
1,14,27,3,1,2,9
1,14,27,3,2,2,41
1,14,27,3,1,2,5
1,14,27,3,6,2,46
1,14,27,2,1,2,29
1,14,27,3,1,2,27
1,14,27,1,1,2,33
1,14,27,1,11,2,7
1,14,27,3,1,2,18
1,14,27,1,1,2,3
1,14,27,2,1,2,43
1,14,27,2,1,2,22
1,14,27,2,1,2,45
1,14,27,3,5,2,53
1,14,27,3,6,2,53
1,14,27,2,6,2,58
1,14,27,3,1,2,17
1,14,27,2,1,2,57
1,14,27,3,1,2,19
1,14,27,3,1,2,13
1,14,27,2,5,2,39
1,14,27,2,1,2,19
1,14,27,3,1,2,17
1,14,27,2,1,2,15
1,14,27,2,6,2,49
1,14,27,1,11,2,30
1,14,27,1,1,2,13
1,14,27,2,1,2,18
1,14,27,2,1,2,16
1,14,27,3,1,2,18
1,14,27,1,2,2,18
1,14,27,3,1,2,17
1,14,27,3,1,2,17
1,14,27,3,1,2,41
1,14,27,1,2,2,19
2,78,26,3,11,2,49
2,78,26,1,9,2,18
2,78,26,3,1,2,35
2,78,26,3,1,2,11
2,78,26,2,1,2,32
2,78,26,3,1,2,2
2,78,26,2,1,2,61
2,78,26,2,1,2,32
2,78,26,3,5,2,13
2,78,26,3,11,2,21
2,78,26,2,7,2,46
2,78,26,3,1,2,26
2,78,26,3,1,2,16
2,78,26,3,9,2,28
2,78,26,3,5,2,21
2,78,26,3,1,2,21
2,78,26,3,1,2,41
2,78,26,3,7,2,21
2,78,26,3,1,2,34
2,78,26,3,1,2,37
2,78,26,2,5,2,29
2,78,26,2,1,2,56
2,78,26,2,1,2,18
2,78,26,2,1,2,28
2,78,26,3,1,2,26
2,78,26,3,1,2,42
2,78,26,3,1,2,27
2,78,26,3,1,2,23
2,78,26,2,1,2,11
2,78,26,3,11,2,12
2,78,26,2,1,2,16
2,78,26,3,1,2,27
2,78,26,3,1,2,35
2,78,26,3,1,2,28
2,78,26,3,11,2,18
3,78,25,1,1,2,3
3,78,25,3,5,2,21
3,78,25,3,1,2,34
3,78,25,3,1,2,22
3,78,25,3,1,2,33
3,78,25,3,1,2,30
3,78,25,1,2,2,16
3,78,25,2,1,2,50
3,78,25,3,8,2,40
3,78,25,2,1,2,15
3,78,25,2,7,2,42
3,78,25,2,1,2,34
3,78,25,3,1,2,12
3,78,25,3,1,2,27
3,78,25,1,5,2,2
3,78,25,3,1,2,17
3,78,25,3,1,2,37
3,78,25,3,1,2,11
3,78,25,1,1,2,3
3,78,25,3,2,2,41
3,78,25,2,1,2,37
3,78,25,3,1,2,34
3,78,25,3,1,2,31
3,78,25,1,5,2,4
3,78,25,3,1,2,12
3,78,25,2,1,2,30
3,78,25,3,1,2,22
3,78,25,2,1,2,38
3,78,25,2,1,2,26
3,78,25,2,1,2,40
3,78,25,3,1,2,43
3,78,25,3,1,2,6
3,78,25,2,1,2,37
3,78,25,3,1,2,36
3,78,25,1,1,2,14
3,78,25,2,1,2,24
3,78,25,3,1,2,20
3,78,25,2,1,2,44
3,78,25,3,1,2,32
3,78,25,3,1,2,20
1,19,28,1,1,1,11
1,19,28,2,1,1,35
1,19,28,2,1,1,20
1,19,28,2,6,1,36
1,19,28,3,1,1,7
1,19,28,2,1,1,63
1,19,28,2,1,1,61
1,19,28,2,1,1,31
1,19,28,2,1,1,29
1,19,28,1,1,1,2
1,19,28,3,5,1,14
1,19,28,3,1,1,32
1,19,28,1,1,1,1
1,19,28,3,1,1,35
1,19,28,3,1,1,26
1,19,28,2,1,1,54
1,19,28,3,5,1,15
1,19,28,3,1,1,21
1,19,28,2,1,1,36
1,19,28,2,11,1,41
1,19,28,1,1,1,5
1,19,28,3,1,1,5
1,19,28,1,9,1,24
1,19,28,2,1,1,18
1,19,28,3,1,1,37
1,19,28,3,6,1,10
1,19,28,3,1,1,31
1,19,28,3,1,1,9
1,19,28,3,11,1,10
1,19,28,3,11,1,27
1,19,28,2,1,1,49
1,19,28,2,1,1,33
1,19,28,2,1,1,50
1,19,28,3,1,1,32
1,19,28,3,5,1,16
1,19,28,1,1,1,13
1,19,28,2,1,1,29
1,19,28,1,1,1,11
1,44,13,2,1,1,41
1,44,13,1,1,1,15
1,44,13,3,5,1,17
1,44,13,3,5,1,15
1,44,13,3,5,1,24
1,44,13,1,5,1,5
1,44,13,1,1,1,5
1,44,13,3,5,1,21
1,44,13,3,1,1,7
1,44,13,1,5,1,14
1,44,13,3,1,1,3
1,44,13,3,11,1,8
1,44,13,2,1,1,5
1,44,13,3,3,1,20
1,44,13,3,5,1,4
1,44,13,1,5,1,1
1,44,13,3,5,1,35
1,44,13,1,5,1,2
1,44,13,3,5,1,12
1,44,13,3,1,1,12
1,44,13,3,5,1,20
1,44,13,1,5,1,9
1,44,13,3,7,1,27
1,44,13,3,1,1,4
1,44,13,3,5,1,28
1,44,13,3,5,1,13
1,44,13,3,5,1,14
1,44,13,3,5,1,23
1,44,13,1,5,1,11
1,44,13,1,5,1,3
1,44,13,2,1,1,30
1,44,13,3,11,1,28
1,44,13,3,1,1,15
1,44,13,3,5,1,7
1,44,13,3,1,1,6
1,44,13,3,5,1,11
1,44,13,3,5,1,5
1,44,13,2,2,1,27
1,44,13,1,1,1,11
1,44,13,2,1,1,42
1,44,13,3,5,1,17
1,44,13,3,1,1,6
1,44,13,3,1,1,48
1,44,13,2,1,1,34
1,44,13,3,3,1,14
1,44,13,1,5,1,2
1,44,13,3,1,1,25
1,44,13,3,5,1,10
2,57,17,1,5,1,1
2,57,17,2,1,1,22
2,57,17,3,1,1,7
2,57,17,3,1,1,17
2,57,17,3,5,1,2
2,57,17,3,1,1,17
2,57,17,2,1,1,55
2,57,17,3,5,1,3
2,57,17,3,5,1,14
2,57,17,1,1,1,17
2,57,17,2,1,1,21
2,57,17,2,1,1,13
2,57,17,2,1,1,19
2,57,17,1,5,1,2
2,57,17,3,1,1,13
2,57,17,2,1,1,10
2,57,17,3,1,1,21
2,57,17,1,5,1,1
2,57,17,3,1,1,8
2,57,17,3,5,1,32
2,57,17,3,5,1,17
2,57,17,3,6,1,13
2,57,17,2,1,1,20
2,57,17,1,7,1,23
2,57,17,3,4,1,20
2,57,17,3,1,1,24
2,57,17,1,1,1,10
2,57,17,2,5,1,8
2,57,17,1,1,1,4
2,57,17,1,5,1,6
2,57,17,3,1,1,20
2,57,17,2,6,1,62
2,57,17,3,3,1,9
2,57,17,1,8,1,20
2,57,17,1,5,1,8
2,57,17,3,5,1,2
2,57,17,3,5,1,1
2,57,17,1,5,1,12
2,57,17,3,1,1,10
2,57,17,3,5,1,23
2,57,17,3,1,1,16
2,57,17,3,4,1,45
2,57,17,3,5,1,17
2,57,17,2,1,1,35
2,57,17,2,2,1,40
2,57,17,3,5,1,26
3,57,12,1,1,1,9
3,57,12,3,5,1,10
3,57,12,3,10,1,25
3,57,12,3,5,1,20
3,57,12,2,1,1,4
3,57,12,3,10,1,48
3,57,12,3,5,1,8
3,57,12,3,5,1,5
3,57,12,3,1,1,18
3,57,12,3,5,1,14
3,57,12,3,5,1,16
3,57,12,3,5,1,28
3,57,12,3,1,1,19
3,57,12,1,1,1,16
3,57,12,1,1,1,4
3,57,12,3,1,1,4
3,57,12,2,3,1,19
3,57,12,3,7,1,23
3,57,12,1,1,1,8
3,57,12,3,5,1,9
3,57,12,3,1,1,39
3,57,12,3,5,1,17
3,57,12,2,1,1,4
3,57,12,1,5,1,7
3,57,12,2,1,1,48
3,57,12,2,1,1,13
3,57,12,1,5,1,16
3,57,12,3,5,1,12
3,57,12,3,1,1,40
3,57,12,3,5,1,21
3,57,12,3,1,1,14
3,48,27,2,1,1,30
3,48,27,2,1,1,16
3,48,27,3,7,1,8
3,48,27,3,7,1,28
3,48,27,3,1,1,19
3,48,27,3,1,1,11
3,48,27,2,1,1,26
3,48,27,2,1,1,29
3,48,27,3,9,1,31
3,48,27,3,1,1,21
3,48,27,3,1,1,15
3,48,27,1,8,1,6
3,48,27,2,1,1,42
3,48,27,3,8,1,33
3,48,27,3,11,1,19
3,48,27,3,1,1,12
