Year,FSM,VR1 Band,VR Band of Student,Ethnic group of student,School denomination,Exam Score
1,19,29,3,1,3,23
1,19,29,2,1,3,38
1,19,29,1,1,3,26
1,19,29,2,1,3,31
1,19,29,3,1,3,18
1,19,29,3,1,3,35
1,19,29,2,1,3,46
1,19,29,3,1,3,15
1,19,29,2,1,3,16
1,19,29,3,1,3,27
1,19,29,1,11,3,24
1,19,29,3,1,3,40
1,19,29,1,1,3,17
1,19,29,1,1,3,13
1,19,29,3,11,3,29
1,19,29,3,1,3,23
1,19,29,1,11,3,28
1,19,29,2,1,3,49
1,19,29,3,1,3,39
1,19,29,3,1,3,1
1,19,29,3,1,3,13
1,19,29,3,1,3,32
1,19,29,3,1,3,21
1,19,29,3,5,3,29
1,19,29,2,1,3,29
1,19,29,3,1,3,53
1,19,29,2,1,3,37
1,19,29,3,1,3,41
1,19,29,2,1,3,29
1,19,29,2,2,3,40
1,19,29,3,11,3,45
1,19,29,3,1,3,16
1,19,29,3,1,3,11
1,19,29,2,11,3,32
1,19,29,2,1,3,49
2,22,27,3,1,3,33
2,22,27,2,1,3,46
2,22,27,1,11,3,27
2,22,27,3,1,3,16
2,22,27,3,1,3,40
2,22,27,3,1,3,33
2,22,27,3,11,3,36
2,22,27,3,11,3,32
2,22,27,3,1,3,22
2,22,27,3,1,3,46
2,22,27,2,1,3,47
2,22,27,2,1,3,28
2,22,27,2,1,3,33
2,22,27,3,1,3,20
2,22,27,1,1,3,34
2,22,27,3,1,3,19
2,22,27,2,1,3,35
2,22,27,3,1,3,29
2,22,27,2,11,3,57
2,22,27,3,1,3,18
2,22,27,3,1,3,26
2,22,27,2,11,3,50
2,22,27,1,1,3,30
2,22,27,3,1,3,19
2,22,27,2,1,3,51
2,22,27,2,11,3,43
2,22,27,1,1,3,13
2,22,27,1,1,3,20
2,22,27,3,1,3,19
2,22,27,3,11,3,40
2,22,27,2,1,3,36
2,22,27,3,1,3,36
2,22,27,3,1,3,9
2,22,27,3,1,3,44
2,22,27,1,1,3,26
2,22,27,3,1,3,32
2,22,27,2,1,3,34
2,22,27,3,1,3,40
2,22,27,3,1,3,28
2,22,27,2,1,3,37
2,22,27,3,1,3,20
2,22,27,3,1,3,31
2,22,27,3,1,3,38
2,22,27,3,1,3,28
2,22,27,3,1,3,27
2,22,27,3,1,3,18
2,22,27,1,1,3,20
2,22,27,3,1,3,21
2,22,27,3,1,3,29
2,22,27,1,1,3,10
2,22,27,3,1,3,40
3,22,27,3,9,3,53
3,22,27,2,1,3,57
3,22,27,2,1,3,26
3,22,27,3,1,3,26
3,22,27,2,1,3,51
3,22,27,3,1,3,31
3,22,27,2,11,3,41
3,22,27,2,1,3,49
3,22,27,2,1,3,48
3,22,27,3,1,3,30
3,22,27,3,1,3,31
3,22,27,1,11,3,21
3,22,27,2,11,3,60
3,22,27,2,1,3,52
3,22,27,3,1,3,19
3,22,27,2,1,3,46
3,22,27,1,5,3,34
3,22,27,3,1,3,20
3,22,27,1,1,3,7
3,22,27,1,11,3,21
3,22,27,2,7,3,51
3,22,27,3,1,3,40
3,22,27,3,1,3,30
3,22,27,3,1,3,3
3,22,27,3,2,3,29
3,22,27,2,1,3,48
3,22,27,3,1,3,18
3,22,27,2,1,3,16
3,22,27,3,1,3,33
3,22,27,3,1,3,24
3,22,27,3,1,3,20
3,22,27,3,1,3,52
3,22,27,3,1,3,37
3,22,27,3,1,3,51
3,22,27,3,1,3,18
3,22,27,3,1,3,37
3,22,27,1,1,3,6
3,22,27,2,5,3,45
3,22,27,2,1,3,48
3,22,27,3,2,3,19
3,22,27,3,1,3,14
3,22,27,2,1,3,52
3,22,27,3,1,3,26
3,22,27,1,11,3,30
3,22,27,1,1,3,34
3,22,27,3,1,3,41
3,22,27,3,5,3,19
3,22,27,2,1,3,47
3,22,27,3,1,3,32
3,22,27,2,11,3,43
3,22,27,3,1,3,34
3,22,27,3,11,3,26
3,22,27,1,1,3,28
3,22,27,1,2,3,9
3,22,27,2,5,3,33
3,22,27,3,1,3,33
3,22,27,2,1,3,47
3,22,27,3,5,3,27
3,22,27,1,1,3,38
3,22,27,3,1,3,42
3,22,27,3,1,3,27
3,22,27,2,1,3,24
3,22,27,3,1,3,45
3,22,27,3,1,3,24
3,22,27,3,1,3,27
3,22,27,3,1,3,23
3,22,27,2,1,3,38
3,22,27,3,5,3,37
3,22,27,3,1,3,40
3,22,27,3,5,3,31
1,15,23,3,1,2,39
1,15,23,3,1,2,45
1,15,23,3,5,2,26
1,15,23,1,1,2,14
1,15,23,3,1,2,33
1,15,23,1,1,2,7
1,15,23,3,1,2,22
1,15,23,3,5,2,38
1,15,23,2,5,2,27
1,15,23,2,1,2,49
1,15,23,3,1,2,22
1,15,23,3,1,2,47
1,15,23,3,1,2,21
1,15,23,2,11,2,43
1,15,23,1,1,2,19
1,15,23,2,11,2,43
1,15,23,2,1,2,40
1,15,23,1,5,2,9
1,15,23,1,5,2,17
1,15,23,3,1,2,18
1,15,23,3,1,2,26
1,15,23,3,1,2,10
1,15,23,1,1,2,29
1,15,23,2,1,2,23
1,15,23,3,11,2,6
2,20,29,3,1,2,50
2,20,29,3,1,2,35
2,20,29,2,1,2,40
2,20,29,2,1,2,45
2,20,29,3,1,2,32
2,20,29,2,1,2,24
2,20,29,2,1,2,22
2,20,29,3,1,2,29
2,20,29,2,1,2,48
2,20,29,2,1,2,33
2,20,29,3,1,2,16
2,20,29,3,5,2,22
2,20,29,3,1,2,17
2,20,29,1,5,2,8
2,20,29,3,1,2,31
2,20,29,3,1,2,25
2,20,29,3,1,2,23
2,20,29,3,1,2,3
2,20,29,3,1,2,24
2,20,29,3,1,2,25
2,20,29,1,1,2,18
2,20,29,3,5,2,29
3,20,33,1,5,2,19
3,20,33,2,1,2,17
3,20,33,3,5,2,32
3,20,33,2,1,2,46
3,20,33,3,1,2,20
3,20,33,3,7,2,35
3,20,33,3,1,2,34
3,20,33,3,5,2,19
3,20,33,3,5,2,15
3,20,33,2,5,2,43
3,20,33,2,5,2,36
3,20,33,2,1,2,31
3,20,33,2,1,2,56
3,20,33,3,1,2,47
3,20,33,3,1,2,28
3,20,33,1,5,2,9
3,20,33,2,11,2,58
3,20,33,3,1,2,41
1,37,23,2,1,1,31
1,37,23,2,1,1,9
1,37,23,1,5,1,11
1,37,23,3,1,1,21
1,37,23,2,1,1,34
1,37,23,3,1,1,2
1,37,23,3,5,1,19
1,37,23,3,1,1,7
1,37,23,2,1,1,23
1,37,23,1,1,1,2
1,37,23,2,1,1,5
1,37,23,2,1,1,7
1,37,23,3,1,1,20
1,37,23,3,5,1,14
1,37,23,3,5,1,14
1,37,23,3,1,1,13
1,37,23,2,1,1,41
1,37,23,1,1,1,9
1,37,23,2,1,1,31
1,37,23,3,1,1,5
1,37,23,3,1,1,13
1,37,23,2,1,1,16
1,37,23,2,7,1,44
1,37,23,3,1,1,7
1,37,23,2,1,1,53
1,37,23,3,8,1,18
1,37,23,3,1,1,7
1,37,23,2,1,1,32
1,37,23,3,1,1,20
1,37,23,2,1,1,66
1,37,23,3,1,1,14
1,37,23,2,5,1,8
1,37,23,3,5,1,22
1,37,23,3,5,1,15
1,37,23,2,1,1,60
1,37,23,1,8,1,15
1,37,23,3,1,1,15
1,37,23,2,1,1,59
1,37,23,1,5,1,4
1,37,23,1,1,1,10
1,37,23,1,5,1,13
1,37,23,2,1,1,37
1,37,23,3,1,1,18
1,37,23,3,1,1,5
1,37,23,1,1,1,12
1,37,23,3,2,1,12
1,37,23,2,5,1,37
1,37,23,2,1,1,36
1,37,23,3,1,1,7
1,37,23,3,1,1,14
1,37,23,3,5,1,28
1,37,23,1,8,1,17
1,37,23,2,2,1,69
1,37,23,3,10,1,37
1,37,23,3,2,1,8
1,37,23,1,1,1,11
1,37,23,3,1,1,10
1,37,23,2,1,1,6
1,37,23,1,8,1,3
1,37,23,3,5,1,24
1,37,23,3,1,1,10
1,37,23,3,5,1,33
1,37,23,3,5,1,15
1,37,23,3,5,1,12
1,37,23,3,5,1,8
1,37,23,3,5,1,19
1,37,23,3,5,1,10
1,37,23,2,1,1,27
1,37,23,3,1,1,20
1,37,23,1,1,1,4
1,37,23,2,1,1,32
1,37,23,3,5,1,21
1,37,23,3,5,1,3
1,37,23,2,2,1,50
1,54,15,2,1,3,22
1,54,15,3,11,3,23
1,54,15,1,1,3,16
1,54,15,1,5,3,9
1,54,15,2,11,3,52
1,54,15,3,1,3,21
1,54,15,3,1,3,19
1,54,15,3,1,3,22
1,54,15,3,11,3,36
1,54,15,3,11,3,26
1,54,15,3,1,3,21
1,54,15,1,5,3,11
1,54,15,3,6,3,38
1,54,15,2,5,3,17
1,54,15,3,1,3,10
1,54,15,3,1,3,7
1,54,15,2,1,3,21
1,54,15,3,1,3,19
1,54,15,1,11,3,7
1,54,15,3,1,3,38
1,54,15,1,1,3,19
1,54,15,1,1,3,14
1,54,15,3,3,3,20
1,54,15,3,1,3,29
1,54,15,2,1,3,29
1,54,15,3,1,3,24
1,54,15,2,1,3,26
2,62,23,3,1,3,17
2,62,23,2,1,3,34
2,62,23,1,7,3,8
2,62,23,3,1,3,26
2,62,23,2,11,3,45
2,62,23,2,1,3,39
2,62,23,1,1,3,10
2,62,23,3,1,3,23
2,62,23,1,6,3,3
2,62,23,3,5,3,38
2,62,23,3,11,3,21
2,62,23,2,1,3,27
2,62,23,2,1,3,47
2,62,23,1,11,3,23
2,62,23,1,1,3,12
2,62,23,2,1,3,57
2,62,23,3,11,3,57
2,62,23,3,1,3,7
2,62,23,3,1,3,6
2,62,23,3,1,3,7
2,62,23,3,11,3,38
2,62,23,2,1,3,38
2,62,23,2,11,3,33
2,62,23,2,6,3,24
2,62,23,3,6,3,26
2,62,23,3,6,3,25
2,62,23,3,1,3,22
2,62,23,2,5,3,51
2,62,23,3,5,3,16
2,62,23,1,1,3,19
2,62,23,2,5,3,22
2,62,23,3,2,3,36
2,62,23,3,6,3,26
2,62,23,2,5,3,34
2,62,23,3,5,3,22
3,62,18,3,1,3,13
3,62,18,1,5,3,13
3,62,18,3,5,3,14
3,62,18,2,5,3,41
3,62,18,3,1,3,10
3,62,18,3,1,3,24
3,62,18,3,2,3,37
3,62,18,2,1,3,6
3,62,18,3,11,3,36
3,62,18,3,5,3,38
3,62,18,1,5,3,8
3,62,18,2,11,3,32
3,62,18,1,5,3,18
3,62,18,3,11,3,28
3,62,18,3,1,3,20
3,62,18,3,5,3,14
3,62,18,1,5,3,14
3,62,18,1,1,3,8
3,62,18,1,11,3,18
3,62,18,3,5,3,26
3,62,18,2,1,3,24
3,62,18,3,1,3,6
3,62,18,1,1,3,23
3,62,18,3,11,3,25
3,62,18,3,1,3,26
3,62,18,1,5,3,8
3,62,18,1,5,3,7
3,62,18,1,1,3,14
3,62,18,3,2,3,32
3,62,18,3,5,3,30
3,62,18,1,1,3,16
3,62,18,1,1,3,11
1,42,28,3,5,1,21
1,42,28,2,1,1,32
1,42,28,2,1,1,49
1,42,28,2,1,1,16
1,42,28,1,1,1,3
1,42,28,1,5,1,3
1,42,28,1,1,1,13
1,42,28,3,11,1,24
1,42,28,2,6,1,60
1,42,28,3,1,1,20
1,42,28,3,5,1,20
1,42,28,2,1,1,23
1,42,28,3,1,1,10
1,42,28,3,1,1,29
1,42,28,2,5,1,42
1,42,28,2,5,1,45
1,42,28,2,1,1,11
1,42,28,2,1,1,13
1,42,28,3,5,1,18
1,42,28,1,1,1,12
1,42,28,3,5,1,20
1,42,28,3,6,1,19
1,42,28,2,8,1,48
1,42,28,2,6,1,34
1,42,28,3,5,1,21
1,42,28,2,1,1,17
1,42,28,1,1,1,13
1,42,28,2,1,1,8
1,42,28,2,1,1,31
1,42,28,2,1,1,63
1,42,28,1,1,1,1
1,42,28,3,1,1,27
1,42,28,3,1,1,15
1,42,28,2,5,1,49
1,42,28,1,5,1,16
1,42,28,1,1,1,1
1,42,28,3,6,1,19
1,42,28,3,5,1,23
1,42,28,2,1,1,26
1,42,28,1,1,1,4
1,42,28,1,1,1,8
1,42,28,1,5,1,14
1,42,28,3,1,1,15
1,42,28,2,1,1,24
1,42,28,1,9,1,33
1,42,28,2,7,1,44
1,42,28,2,1,1,27
1,42,28,2,5,1,16
1,42,28,1,6,1,14
1,42,28,2,1,1,36
1,42,28,2,5,1,44
1,42,28,3,1,1,26
1,42,28,3,5,1,9
1,42,28,3,5,1,4
1,42,28,2,2,1,46
1,42,28,3,7,1,23
1,42,28,2,1,1,13
1,42,28,1,5,1,24
2,52,19,3,10,1,44
2,52,19,1,5,1,2
2,52,19,1,8,1,11
2,52,19,1,1,1,6
2,52,19,2,1,1,33
2,52,19,1,4,1,28
2,52,19,1,5,1,11
2,52,19,1,5,1,7
2,52,19,1,1,1,16
2,52,19,3,1,1,8
2,52,19,3,7,1,12
2,52,19,3,2,1,23
2,52,19,3,1,1,4
2,52,19,3,1,1,13
2,52,19,2,1,1,46
2,52,19,1,7,1,18
2,52,19,3,1,1,22
2,52,19,3,1,1,4
2,52,19,3,1,1,16
2,52,19,3,1,1,38
2,52,19,1,5,1,3
2,52,19,2,1,1,28
2,52,19,3,5,1,35
2,52,19,2,1,1,25
2,52,19,3,2,1,33
2,52,19,3,5,1,20
2,52,19,2,1,1,45
2,52,19,1,11,1,2
2,52,19,1,1,1,11
2,52,19,3,1,1,6
2,52,19,3,5,1,28
2,52,19,3,5,1,21
2,52,19,2,1,1,41
2,52,19,3,1,1,3
2,52,19,2,1,1,6
2,52,19,3,1,1,8
2,52,19,1,2,1,5
2,52,19,2,1,1,37
2,52,19,3,11,1,15
2,52,19,1,1,1,7
2,52,19,2,1,1,12
2,52,19,2,1,1,40
2,52,19,3,5,1,20
2,52,19,2,1,1,26
2,52,19,3,1,1,12
2,52,19,3,1,1,24
2,52,19,3,8,1,34
2,52,19,3,1,1,30
2,52,19,3,7,1,28
2,52,19,3,1,1,17
2,52,19,3,8,1,32
2,52,19,3,6,1,13
2,52,19,2,9,1,36
2,52,19,1,5,1,1
3,52,19,2,5,1,25
3,52,19,3,1,1,22
3,52,19,3,5,1,6
3,52,19,3,8,1,27
3,52,19,3,11,1,30
3,52,19,2,1,1,28
3,52,19,3,1,1,28
3,52,19,3,11,1,33
3,52,19,3,1,1,1
3,52,19,3,1,1,8
3,52,19,3,1,1,33
3,52,19,1,1,1,5
3,52,19,2,5,1,41
3,52,19,3,5,1,26
3,52,19,3,5,1,20
3,52,19,3,1,1,14
3,52,19,2,1,1,32
3,52,19,2,1,1,46
3,52,19,3,1,1,4
3,52,19,3,1,1,13
3,52,19,3,1,1,29
3,52,19,3,1,1,36
3,52,19,3,7,1,1
3,52,19,3,1,1,16
3,52,19,3,1,1,4
3,52,19,3,1,1,36
3,52,19,3,8,1,19
3,52,19,3,1,1,6
3,52,19,3,1,1,19
3,52,19,1,5,1,9
3,52,19,3,8,1,44
3,52,19,3,1,1,6
3,52,19,2,1,1,21
3,52,19,3,11,1,35
3,52,19,3,1,1,28
3,52,19,3,1,1,20
3,52,19,1,1,1,1
3,52,19,1,11,1,5
3,52,19,3,1,1,18
3,52,19,1,11,1,32
3,52,19,3,7,1,17
3,52,19,1,9,1,20
3,52,19,3,1,1,18
3,52,19,3,1,1,16
3,52,19,1,4,1,36
3,52,19,1,2,1,22
3,52,19,2,7,1,44
3,52,19,3,5,1,21
3,52,19,3,5,1,5
3,52,19,3,1,1,27
3,52,19,1,5,1,14
3,52,19,2,1,1,48
3,52,19,1,5,1,8
3,52,19,2,1,1,46
3,52,19,3,1,1,21
3,52,19,3,9,1,38
3,52,19,3,1,1,7
3,52,19,3,5,1,16
3,52,19,2,5,1,48
3,52,19,3,1,1,29
3,52,19,2,2,1,14
3,52,19,2,1,1,35
3,52,19,2,8,1,38
1,24,40,3,1,3,33
1,24,40,3,1,3,29
1,24,40,3,1,3,29
1,24,40,1,1,3,1
1,24,40,3,11,3,31
1,24,40,2,1,3,15
1,24,40,2,1,3,45
1,24,40,1,11,3,10
1,24,40,3,1,3,47
1,24,40,3,1,3,40
1,24,40,1,1,3,10
1,24,40,2,1,3,31
1,24,40,2,1,3,38
1,24,40,3,1,3,18
1,24,40,2,5,3,4
1,24,40,2,1,3,22
1,24,40,3,1,3,25
1,24,40,3,1,3,15
1,24,40,1,1,3,6
1,24,40,3,1,3,38
1,24,40,3,1,3,20
1,24,40,1,1,3,20
1,24,40,3,5,3,29
1,24,40,3,1,3,36
1,24,40,3,1,3,34
1,24,40,2,11,3,49
1,24,40,1,11,3,23
1,24,40,2,1,3,41
1,24,40,2,1,3,24
1,24,40,3,1,3,3
1,24,40,3,1,3,30
1,24,40,3,11,3,34
1,24,40,3,1,3,1
1,24,40,3,1,3,31
1,24,40,2,1,3,30
1,24,40,3,1,3,30
1,24,40,2,1,3,28
1,24,40,2,1,3,27
1,24,40,3,1,3,20
1,24,40,3,1,3,29
1,24,40,3,5,3,20
1,24,40,3,1,3,34
1,24,40,2,7,3,49
1,24,40,3,1,3,28
1,24,40,3,11,3,39
1,24,40,3,1,3,8
1,20,30,3,1,3,42
1,20,30,3,5,3,23
1,20,30,3,1,3,31
1,20,30,2,1,3,39
1,20,30,3,11,3,29
1,20,30,3,11,3,30
1,20,30,3,1,3,26
1,20,30,3,11,3,24
1,20,30,3,5,3,23
1,20,30,3,1,3,21
1,20,30,2,1,3,31
1,20,30,3,5,3,38
1,20,30,2,5,3,46
1,20,30,2,1,3,25
1,20,30,3,5,3,42
1,20,30,3,1,3,32
1,20,30,2,1,3,63
1,20,30,2,1,3,46
1,20,30,2,11,3,42
1,20,30,2,1,3,52
1,20,30,1,1,3,27
3,24,33,1,11,3,7
3,24,33,3,1,3,32
3,24,33,2,1,3,34
3,24,33,3,11,3,40
3,24,33,3,11,3,29
3,24,33,3,9,3,27
3,24,33,3,1,3,27
3,24,33,3,1,3,57
3,24,33,2,1,3,29
3,24,33,3,11,3,21
3,24,33,3,1,3,22
3,24,33,3,1,3,8
3,24,33,3,11,3,28
3,24,33,3,1,3,38
3,24,33,3,1,3,28
3,24,33,3,1,3,43
3,24,33,2,1,3,39
3,24,33,1,5,3,12
3,24,33,3,1,3,20
3,24,33,2,1,3,67
3,24,33,2,5,3,42
3,24,33,1,5,3,6
3,24,33,3,11,3,28
3,24,33,2,1,3,28
3,24,33,2,11,3,32
3,24,33,2,1,3,33
3,24,33,2,1,3,56
3,24,33,3,1,3,25
3,24,33,3,2,3,51
3,24,33,2,1,3,67
3,24,33,1,11,3,24
3,24,33,2,11,3,49
3,24,33,3,1,3,27
3,24,33,3,11,3,30
3,24,33,2,1,3,43
3,24,33,3,1,3,34
3,24,33,3,1,3,38
3,24,33,2,11,3,44
3,24,33,2,1,3,38
3,24,33,3,11,3,46
3,24,33,3,1,3,24
1,31,29,2,1,1,42
1,31,29,3,10,1,29
1,31,29,2,1,1,21
1,31,29,3,1,1,4
1,31,29,2,1,1,22
1,31,29,3,1,1,2
1,31,29,2,1,1,47
1,31,29,3,1,1,12
1,31,29,3,1,1,11
1,31,29,2,11,1,33
1,31,29,2,2,1,34
1,31,29,2,1,1,26
1,31,29,2,1,1,34
1,31,29,3,5,1,17
1,31,29,2,1,1,31
1,31,29,3,6,1,26
1,31,29,2,7,1,52
1,31,29,3,7,1,23
1,31,29,3,1,1,6
1,31,29,3,6,1,32
1,31,29,3,6,1,7
1,31,29,2,1,1,19
1,31,29,3,1,1,22
1,31,29,2,1,1,22
1,31,29,2,1,1,37
1,31,29,2,6,1,21
1,31,29,3,7,1,18
1,31,29,2,8,1,34
1,31,29,3,11,1,23
1,31,29,2,5,1,23
1,31,29,2,1,1,36
1,31,29,3,1,1,20
1,31,29,2,5,1,23
1,31,29,1,6,1,4
1,31,29,2,8,1,11
1,31,29,2,1,1,21
1,31,29,3,1,1,32
1,31,29,3,1,1,14
1,31,29,3,1,1,25
1,31,29,3,5,1,12
1,31,29,3,1,1,32
1,31,29,3,1,1,9
1,31,29,1,6,1,12
1,31,29,3,1,1,26
1,31,29,3,1,1,21
1,31,29,3,5,1,15
1,31,29,2,1,1,36
1,31,29,3,1,1,7
1,31,29,1,7,1,21
1,31,29,1,5,1,5
1,31,29,3,1,1,10
1,31,29,3,1,1,2
1,31,29,3,1,1,6
1,31,29,1,1,1,10
1,31,29,3,1,1,26
1,31,29,2,1,1,48
1,31,29,1,1,1,3
1,31,29,3,7,1,47
1,31,29,3,6,1,28
1,31,29,2,11,1,40
1,31,29,3,1,1,11
1,31,29,3,11,1,20
1,31,29,2,6,1,43
1,31,29,3,5,1,5
1,31,29,2,1,1,28
1,31,29,2,1,1,43
1,31,29,3,1,1,9
1,31,29,2,10,1,14
1,31,29,3,11,1,3
3,45,27,3,7,1,10
3,45,27,2,2,1,31
3,45,27,1,11,1,4
3,45,27,3,1,1,32
3,45,27,3,1,1,30
3,45,27,3,1,1,24
3,45,27,3,1,1,4
3,45,27,3,1,1,21
3,45,27,3,1,1,11
3,45,27,3,9,1,10
3,45,27,3,6,1,16
3,45,27,3,1,1,24
3,45,27,1,11,1,16
3,45,27,3,11,1,37
3,45,27,2,6,1,31
3,45,27,1,1,1,8
3,45,27,3,1,1,22
3,45,27,1,6,1,14
3,45,27,1,6,1,19
3,45,27,3,8,1,25
3,45,27,3,10,1,26
3,45,27,3,1,1,17
3,45,27,1,1,1,16
3,45,27,3,1,1,27
3,45,27,3,11,1,46
3,45,27,2,1,1,45
3,45,27,3,1,1,5
3,45,27,1,7,1,21
3,45,27,3,11,1,24
3,45,27,3,1,1,22
3,45,27,3,1,1,14
3,45,27,3,11,1,33
3,45,27,1,5,1,13
3,45,27,3,6,1,23
3,45,27,3,1,1,26
3,45,27,2,1,1,13
3,45,27,3,6,1,23
3,45,27,2,1,1,39
3,45,27,1,1,1,3
3,45,27,1,5,1,12
3,45,27,2,1,1,23
3,45,27,3,1,1,38
3,45,27,2,11,1,10
3,45,27,3,1,1,14
3,45,27,1,1,1,13
3,45,27,1,1,1,4
3,45,27,2,1,1,19
3,45,27,3,4,1,20
3,45,27,3,1,1,14
3,45,27,2,1,1,55
3,45,27,3,7,1,28
3,45,27,3,1,1,24
3,45,27,2,5,1,42
3,45,27,2,6,1,32
3,45,27,3,7,1,33
3,45,27,3,1,1,20
3,45,27,3,1,1,18
3,45,27,2,7,1,37
3,45,27,3,1,1,22
3,45,27,3,6,1,30
3,45,27,3,1,1,37
3,45,27,2,1,1,30
3,45,27,3,6,1,12
3,45,27,2,6,1,41
3,45,27,1,4,1,8
3,45,27,1,1,1,12
3,45,27,3,1,1,20
3,45,27,3,11,1,19
3,45,27,1,11,1,6
3,45,27,3,1,1,21
3,45,27,3,6,1,34
1,26,26,1,1,1,4
1,26,26,3,1,1,29
1,26,26,3,1,1,24
1,26,26,3,1,1,23
1,26,26,3,1,1,26
1,26,26,3,1,1,3
1,26,26,3,1,1,18
1,26,26,3,1,1,14
1,26,26,2,1,1,5
1,26,26,3,1,1,23
1,26,26,2,1,1,18
1,26,26,3,1,1,35
1,26,26,1,1,1,13
1,26,26,3,1,1,24
1,26,26,3,9,1,30
1,26,26,3,1,1,19
1,26,26,3,1,1,10
1,26,26,3,1,1,8
1,26,26,2,1,1,28
1,26,26,2,1,1,27
1,26,26,2,1,1,29
1,26,26,3,1,1,13
1,26,26,2,1,1,32
1,26,26,3,1,1,13
1,26,26,2,1,1,5
1,26,26,3,1,1,7
1,26,26,3,8,1,15
1,26,26,3,1,1,28
1,26,26,3,1,1,11
1,26,26,1,7,1,6
1,26,26,2,5,1,19
1,26,26,3,1,1,34
1,26,26,3,1,1,30
1,26,26,2,7,1,34
1,26,26,3,1,1,27
1,26,26,1,1,1,5
1,26,26,3,1,1,24
1,26,26,3,7,1,23
1,26,26,3,7,1,34
1,26,26,2,1,1,35
1,26,26,1,1,1,18
1,26,26,3,1,1,17
1,26,26,3,7,1,27
1,26,26,3,7,1,16
1,26,26,3,1,1,9
1,26,26,3,1,1,26
1,26,26,3,1,1,29
1,26,26,2,1,1,43
1,26,26,3,7,1,17
1,26,26,3,1,1,13
1,26,26,3,1,1,36
1,26,26,3,1,1,12
1,26,26,3,1,1,20
1,26,26,2,1,1,34
1,26,26,2,1,1,41
1,26,26,3,1,1,2
1,26,26,3,1,1,24
1,26,26,1,1,1,15
1,26,26,2,1,1,26
1,26,26,2,1,1,14
1,26,26,2,1,1,38
1,26,26,2,1,1,25
1,26,26,1,7,1,25
1,26,26,3,1,1,26
1,26,26,2,1,1,36
1,26,26,3,1,1,21
1,26,26,2,1,1,34
1,26,26,1,1,1,9
1,26,26,1,1,1,9
1,26,26,3,11,1,18
1,26,26,2,1,1,38
1,26,26,3,1,1,24
2,36,27,3,7,1,23
2,36,27,3,1,1,27
2,36,27,3,1,1,3
2,36,27,2,1,1,41
2,36,27,3,1,1,15
2,36,27,3,7,1,30
2,36,27,3,1,1,4
2,36,27,2,1,1,16
2,36,27,3,7,1,21
2,36,27,2,1,1,34
2,36,27,3,7,1,26
2,36,27,1,8,1,11
2,36,27,3,7,1,22
2,36,27,3,1,1,11
2,36,27,2,1,1,42
2,36,27,2,7,1,55
2,36,27,2,1,1,53
2,36,27,1,7,1,12
2,36,27,3,1,1,27
2,36,27,2,1,1,41
2,36,27,3,1,1,21
2,36,27,2,1,1,34
2,36,27,2,1,1,33
2,36,27,2,1,1,39
2,36,27,3,10,1,23
2,36,27,2,7,1,45
2,36,27,3,1,1,34
2,36,27,3,1,1,18
2,36,27,1,5,1,20
2,36,27,3,1,1,25
2,36,27,3,1,1,16
2,36,27,1,1,1,3
2,36,27,3,1,1,38
2,36,27,1,7,1,12
2,36,27,2,1,1,52
2,36,27,2,1,1,21
2,36,27,3,1,1,15
2,36,27,2,1,1,37
2,36,27,3,1,1,14
2,36,27,3,1,1,32
2,36,27,3,1,1,29
2,36,27,1,7,1,21
2,36,27,2,7,1,48
2,36,27,3,1,1,21
2,36,27,2,1,1,30
2,36,27,3,1,1,25
2,36,27,1,1,1,13
2,36,27,2,1,1,28
2,36,27,3,1,1,2
2,36,27,1,7,1,8
2,36,27,3,1,1,22
2,36,27,3,1,1,3
2,36,27,3,5,1,21
2,36,27,3,1,1,39
2,36,27,3,1,1,9
2,36,27,2,1,1,29
2,36,27,3,1,1,20
2,36,27,3,7,1,27
2,36,27,3,7,1,18
2,36,27,3,5,1,34
2,36,27,3,1,1,15
2,36,27,2,1,1,21
2,36,27,3,1,1,45
2,36,27,1,7,1,14
2,36,27,2,1,1,35
2,36,27,2,1,1,24
2,36,27,2,1,1,3
2,36,27,3,1,1,17
2,36,27,3,1,1,24
2,36,27,2,5,1,38
2,36,27,2,1,1,32
2,36,27,2,1,1,18
2,36,27,1,1,1,12
2,36,27,3,1,1,20
2,36,27,1,1,1,12
2,36,27,3,7,1,49
2,36,27,3,1,1,27
2,36,27,3,1,1,14
2,36,27,3,1,1,22
2,36,27,3,1,1,29
2,36,27,3,7,1,18
2,36,27,2,1,1,33
2,36,27,3,1,1,36
2,36,27,1,1,1,7
2,36,27,3,1,1,3
2,36,27,2,1,1,51
2,36,27,3,1,1,16
2,36,27,3,1,1,35
2,36,27,2,1,1,4
2,36,27,3,7,1,21
2,36,27,3,8,1,28
3,36,24,2,1,1,39
3,36,24,3,1,1,23
3,36,24,1,1,1,24
3,36,24,2,1,1,20
3,36,24,1,1,1,12
3,36,24,2,1,1,28
3,36,24,1,1,1,15
3,36,24,3,1,1,22
3,36,24,1,1,1,26
3,36,24,3,1,1,18
3,36,24,3,1,1,17
3,36,24,3,11,1,28
3,36,24,3,7,1,24
3,36,24,2,1,1,53
3,36,24,2,1,1,34
3,36,24,3,1,1,20
3,36,24,3,1,1,38
3,36,24,2,1,1,38
3,36,24,3,1,1,5
3,36,24,3,1,1,20
3,36,24,1,5,1,11
3,36,24,3,5,1,16
